film,filmLabel,locationLabel,boxOffice
http://www.wikidata.org/entity/Q218589,Боевой конь,Лондон,177584879
http://www.wikidata.org/entity/Q218589,Боевой конь,Калифорния,177584879
http://www.wikidata.org/entity/Q218589,Боевой конь,Бедфордшир,177584879
http://www.wikidata.org/entity/Q218589,Боевой конь,Девон,177584879
http://www.wikidata.org/entity/Q218589,Боевой конь,Уилтшир,177584879
http://www.wikidata.org/entity/Q218589,Боевой конь,Гэмпшир,177584879
http://www.wikidata.org/entity/Q218589,Боевой конь,Суррей,177584879
http://www.wikidata.org/entity/Q221202,Один дома 2: Потерявшийся в Нью-Йорке,Нью-Йорк,173585516
http://www.wikidata.org/entity/Q221202,Один дома 2: Потерявшийся в Нью-Йорке,Лос-Анджелес,173585516
http://www.wikidata.org/entity/Q221202,Один дома 2: Потерявшийся в Нью-Йорке,Чикаго,173585516
http://www.wikidata.org/entity/Q221202,Один дома 2: Потерявшийся в Нью-Йорке,Майами,173585516
http://www.wikidata.org/entity/Q15973073,Разлом Сан-Андреас,Сан-Франциско,155190832
http://www.wikidata.org/entity/Q15973073,Разлом Сан-Андреас,Лос-Анджелес,155190832
http://www.wikidata.org/entity/Q15973073,Разлом Сан-Андреас,Австралия,155190832
http://www.wikidata.org/entity/Q18067135,Шпионский мост,Нью-Йорк,165478348
http://www.wikidata.org/entity/Q18067135,Шпионский мост,Берлин,165478348
http://www.wikidata.org/entity/Q18067135,Шпионский мост,Калифорния,165478348
http://www.wikidata.org/entity/Q18067135,Шпионский мост,Германия,165478348
http://www.wikidata.org/entity/Q18067135,Шпионский мост,Вроцлав,165478348
http://www.wikidata.org/entity/Q18067135,Шпионский мост,Мемориал Берлин-Хоэншёнхаузен,165478348
http://www.wikidata.org/entity/Q18067135,Шпионский мост,Глиникский мост,165478348
http://www.wikidata.org/entity/Q18067135,Шпионский мост,Beale Air Force Base,165478348
http://www.wikidata.org/entity/Q18148568,30 Days in Atlanta,Лагос,163000000
http://www.wikidata.org/entity/Q18148568,30 Days in Atlanta,Атланта,163000000
http://www.wikidata.org/entity/Q18225084,Омерзительная восьмёрка,Колорадо,155760117
http://www.wikidata.org/entity/Q18883455,Расплата,Атланта,155160045
http://www.wikidata.org/entity/Q19481099,Джейсон Борн,Канарские острова,162434410
http://www.wikidata.org/entity/Q19481099,Джейсон Борн,Лас-Вегас,162434410
http://www.wikidata.org/entity/Q19481099,Джейсон Борн,Тенерифе,162434410
http://www.wikidata.org/entity/Q19481099,Джейсон Борн,Паддингтон,162434410
http://www.wikidata.org/entity/Q19481099,Джейсон Борн,Кройцберг,162434410
http://www.wikidata.org/entity/Q19481099,Джейсон Борн,Constitution Gardens,162434410
http://www.wikidata.org/entity/Q19983487,Великолепная семёрка,Нью-Мексико,162360636
http://www.wikidata.org/entity/Q19983487,Великолепная семёрка,Батон-Руж,162360636
http://www.wikidata.org/entity/Q19983487,Великолепная семёрка,Ghost Ranch,162360636
http://www.wikidata.org/entity/Q21168538,Джек Ричер 2: Никогда не возвращайся,Батон-Руж,161484189
http://www.wikidata.org/entity/Q21168538,Джек Ричер 2: Никогда не возвращайся,Новый Орлеан,161484189
http://www.wikidata.org/entity/Q21168538,Джек Ричер 2: Никогда не возвращайся,Lafayette Square,161484189
http://www.wikidata.org/entity/Q24053277,"Три билборда на границе Эббинга, Миссури",Силва,158773427
http://www.wikidata.org/entity/Q28657013,Чёрный Адам,Атланта,168152111
http://www.wikidata.org/entity/Q55405369,Морбиус,Лондон,167400000
http://www.wikidata.org/entity/Q55405369,Морбиус,Манчестер,167400000
http://www.wikidata.org/entity/Q55405369,Морбиус,Атланта,167400000
http://www.wikidata.org/entity/Q56850065,Космический джем 2: Новое поколение,Лос-Анджелес,163732928
http://www.wikidata.org/entity/Q56850065,Космический джем 2: Новое поколение,студия Warner Brothers в Бербанке,163732928
http://www.wikidata.org/entity/Q330332,Мистер Бин на отдыхе,Оппед,232225908
http://www.wikidata.org/entity/Q330332,Мистер Бин на отдыхе,Со,232225908
http://www.wikidata.org/entity/Q330332,Мистер Бин на отдыхе,Сен-Валье-де-Тье,232225908
http://www.wikidata.org/entity/Q330332,Мистер Бин на отдыхе,Studios de la Victorine,232225908
http://www.wikidata.org/entity/Q330332,Мистер Бин на отдыхе,Gainsborough Studios,232225908
http://www.wikidata.org/entity/Q466423,Американский пирог: Свадьба,Калифорния,231449203
http://www.wikidata.org/entity/Q466423,Американский пирог: Свадьба,Чикаго,231449203
http://www.wikidata.org/entity/Q466423,Американский пирог: Свадьба,Лонг-Бич,231449203
http://www.wikidata.org/entity/Q474093,Девушка с татуировкой дракона,Швейцария,232617430
http://www.wikidata.org/entity/Q474093,Девушка с татуировкой дракона,Лос-Анджелес,232617430
http://www.wikidata.org/entity/Q474093,Девушка с татуировкой дракона,Цюрих,232617430
http://www.wikidata.org/entity/Q474093,Девушка с татуировкой дракона,Уппсала,232617430
http://www.wikidata.org/entity/Q474093,Девушка с татуировкой дракона,Гардермуэн,232617430
http://www.wikidata.org/entity/Q474093,Девушка с татуировкой дракона,Dolder Grand,232617430
http://www.wikidata.org/entity/Q474093,Девушка с татуировкой дракона,Sony Pictures Studios,232617430
http://www.wikidata.org/entity/Q474093,Девушка с татуировкой дракона,Hofsta,232617430
http://www.wikidata.org/entity/Q496654,Клик: С пультом по жизни,Нью-Йорк,237700000
http://www.wikidata.org/entity/Q496654,Клик: С пультом по жизни,Лонг-Бич,237700000
http://www.wikidata.org/entity/Q498287,Охотники на ведьм,Берлин,226349749
http://www.wikidata.org/entity/Q498287,Охотники на ведьм,Калифорния,226349749
http://www.wikidata.org/entity/Q498287,Охотники на ведьм,Германия,226349749
http://www.wikidata.org/entity/Q502384,Угнать за 60 секунд,Лонг-Бич,237200000
http://www.wikidata.org/entity/Q502384,Угнать за 60 секунд,Гамильтон,237200000
http://www.wikidata.org/entity/Q509025,Большой папа,Нью-Йорк,234801895
http://www.wikidata.org/entity/Q541079,Телепорт,Япония,222200000
http://www.wikidata.org/entity/Q541079,Телепорт,Египет,222200000
http://www.wikidata.org/entity/Q541079,Телепорт,Торонто,222200000
http://www.wikidata.org/entity/Q541079,Телепорт,Рим,222200000
http://www.wikidata.org/entity/Q541079,Телепорт,Прага,222200000
http://www.wikidata.org/entity/Q570652,Напряги извилины,Россия,230700000
http://www.wikidata.org/entity/Q570652,Напряги извилины,Монреаль,230700000
http://www.wikidata.org/entity/Q570652,Напряги извилины,Москва,230700000
http://www.wikidata.org/entity/Q570652,Напряги извилины,Лонг-Бич,230700000
http://www.wikidata.org/entity/Q590252,Джек Ричер,Питтсбург,218340595
http://www.wikidata.org/entity/Q607910,Воздушная тюрьма,Юта,224012234
http://www.wikidata.org/entity/Q607910,Воздушная тюрьма,Агломерация Лас-Вегаса,224012234
http://www.wikidata.org/entity/Q635937,Очень страшное кино 3,Ванкувер,220700000
http://www.wikidata.org/entity/Q638386,Иллюзия полёта,Берлин,223387299
http://www.wikidata.org/entity/Q638386,Иллюзия полёта,Лейпциг,223387299
http://www.wikidata.org/entity/Q675472,Однажды в Вегасе,Нью-Йорк,219375797
http://www.wikidata.org/entity/Q675472,Однажды в Вегасе,Агломерация Лас-Вегаса,219375797
http://www.wikidata.org/entity/Q738152,Зелёный Шершень,Лос-Анджелес,227800000
http://www.wikidata.org/entity/Q740528,"Дикий, дикий Вест",Аризона,222000000
http://www.wikidata.org/entity/Q740528,"Дикий, дикий Вест",Юта,222000000
http://www.wikidata.org/entity/Q740528,"Дикий, дикий Вест",Нью-Мексико,222000000
http://www.wikidata.org/entity/Q751767,Смертельное оружие 2,Калифорния,227853986
http://www.wikidata.org/entity/Q776302,"Действуй, сестра",Сан-Франциско,231600000
http://www.wikidata.org/entity/Q776302,"Действуй, сестра",Лос-Анджелес,231600000
http://www.wikidata.org/entity/Q776302,"Действуй, сестра",Калифорния,231600000
http://www.wikidata.org/entity/Q776302,"Действуй, сестра",Санта-Моника,231600000
http://www.wikidata.org/entity/Q777629,Презумпция невиновности,Нью-Джерси,221300000
http://www.wikidata.org/entity/Q843950,Простые сложности,Нью-Йорк,219000000
http://www.wikidata.org/entity/Q903885,Зелёный Фонарь,Сан-Диего,219851172
http://www.wikidata.org/entity/Q903885,Зелёный Фонарь,Новый Орлеан,219851172
http://www.wikidata.org/entity/Q949879,Эльф,Ванкувер,225097437
http://www.wikidata.org/entity/Q1050528,Война богов: Бессмертные,Монреаль,226904017
http://www.wikidata.org/entity/Q1320997,Путешествия Гулливера,Pinewood Studios,237400000
http://www.wikidata.org/entity/Q1426248,"Дорогая, я уменьшил детей",Сан-Диего,222700000
http://www.wikidata.org/entity/Q1426248,"Дорогая, я уменьшил детей",Estudios Churubusco,222700000
http://www.wikidata.org/entity/Q2855777,Воздушный маршал,Нью-Йорк,222809600
http://www.wikidata.org/entity/Q2937646,Капитан Филлипс,Мальта,218791811
http://www.wikidata.org/entity/Q2937646,Капитан Филлипс,Марокко,218791811
http://www.wikidata.org/entity/Q5516100,Форсаж 6,Лос-Анджелес,238679850
http://www.wikidata.org/entity/Q5516100,Форсаж 6,Лондон,238679850
http://www.wikidata.org/entity/Q5516100,Форсаж 6,Канарские острова,238679850
http://www.wikidata.org/entity/Q14918344,Игра в имитацию,Оксфордшир,233555708
http://www.wikidata.org/entity/Q14918344,Игра в имитацию,Кингс-Кросс,233555708
http://www.wikidata.org/entity/Q14918344,Игра в имитацию,Bicester Airfield,233555708
http://www.wikidata.org/entity/Q14918344,Игра в имитацию,Чешем,233555708
http://www.wikidata.org/entity/Q14918344,Игра в имитацию,Олдвич,233555708
http://www.wikidata.org/entity/Q14918344,Игра в имитацию,Школа Шерборн,233555708
http://www.wikidata.org/entity/Q14918344,Игра в имитацию,Joyce Grove,233555708
http://www.wikidata.org/entity/Q16389838,Шпион,Будапешт,235700000
http://www.wikidata.org/entity/Q18192306,Инферно,Стамбул,220000000
http://www.wikidata.org/entity/Q18192306,Инферно,Венеция,220000000
http://www.wikidata.org/entity/Q18192306,Инферно,Будапешт,220000000
http://www.wikidata.org/entity/Q18192306,Инферно,Флоренция,220000000
http://www.wikidata.org/entity/Q18192306,Инферно,Korda Studios,220000000
http://www.wikidata.org/entity/Q18342910,Геошторм,Новый Орлеан,221600000
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Нью-Йорк,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Лос-Анджелес,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Лондон,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Катманду,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Гонконг,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Эксетер-колледж,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Pinewood Studios,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Чертси,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Shepperton Studios,222267273
http://www.wikidata.org/entity/Q18406872,Доктор Стрэндж,Longcross Studios,222267273
http://www.wikidata.org/entity/Q18547944,Марсианин,Будапешт,228433663
http://www.wikidata.org/entity/Q18547944,Марсианин,Вади-Рам,228433663
http://www.wikidata.org/entity/Q18547944,Марсианин,Korda Studios,228433663
http://www.wikidata.org/entity/Q19801728,Элвин и бурундуки 4,Джорджия,234798636
http://www.wikidata.org/entity/Q20120108,Охотники за привидениями,Нью-Йорк,229100000
http://www.wikidata.org/entity/Q20120108,Охотники за привидениями,Бостон,229100000
http://www.wikidata.org/entity/Q20501835,Лига справедливости,Лондон,229024295
http://www.wikidata.org/entity/Q20501835,Лига справедливости,Исландия,229024295
http://www.wikidata.org/entity/Q20501835,Лига справедливости,"Warner Bros. Studios, Leavesden",229024295
http://www.wikidata.org/entity/Q20926273,Валериан и город тысячи планет,Cité du Cinéma,225164110
http://www.wikidata.org/entity/Q23016644,Юный водитель,Атланта,226945087
http://www.wikidata.org/entity/Q29658,Римские приключения,Рим,73244881
http://www.wikidata.org/entity/Q64151,Жестокие игры,Нью-Йорк,75902208
http://www.wikidata.org/entity/Q64151,Жестокие игры,Торонто,75902208
http://www.wikidata.org/entity/Q64151,Жестокие игры,Лонг-Айленд,75902208
http://www.wikidata.org/entity/Q105801,Звёздные врата,Калифорния,71567262
http://www.wikidata.org/entity/Q105801,Звёздные врата,Аризона,71567262
http://www.wikidata.org/entity/Q105801,Звёздные врата,Лонг-Бич,71567262
http://www.wikidata.org/entity/Q108525,Неприкасаемые,Чикаго,76270454
http://www.wikidata.org/entity/Q155018,Имя розы,Абруцци,77200000
http://www.wikidata.org/entity/Q155018,Имя розы,Монастырь Эбербах,77200000
http://www.wikidata.org/entity/Q155018,Имя розы,Чинечитта,77200000
http://www.wikidata.org/entity/Q155018,Имя розы,Molina de Aragón Castle,77200000
http://www.wikidata.org/entity/Q156519,Вокруг света за 80 дней,Нью-Йорк,72178895
http://www.wikidata.org/entity/Q156519,Вокруг света за 80 дней,Сан-Франциско,72178895
http://www.wikidata.org/entity/Q156519,Вокруг света за 80 дней,Берлин,72178895
http://www.wikidata.org/entity/Q156519,Вокруг света за 80 дней,Таиланд,72178895
http://www.wikidata.org/entity/Q156519,Вокруг света за 80 дней,Шарлоттенбург,72178895
http://www.wikidata.org/entity/Q156519,Вокруг света за 80 дней,Жандарменмаркт,72178895
http://www.wikidata.org/entity/Q156519,Вокруг света за 80 дней,парк Сан-Суси,72178895
http://www.wikidata.org/entity/Q156519,Вокруг света за 80 дней,Babelsberg,72178895
http://www.wikidata.org/entity/Q180098,Бен-Гур,Рим,74432704
http://www.wikidata.org/entity/Q183081,Старикам тут не место,Нью-Мексико,74283625
http://www.wikidata.org/entity/Q201215,Моя прекрасная леди,Лос-Анджелес,72000000
http://www.wikidata.org/entity/Q208269,Вечное сияние чистого разума,Нью-Йорк,74036715
http://www.wikidata.org/entity/Q208269,Вечное сияние чистого разума,Нью-Джерси,74036715
http://www.wikidata.org/entity/Q208269,Вечное сияние чистого разума,Лонг-Айленд,74036715
http://www.wikidata.org/entity/Q219150,Константин: Повелитель тьмы,Калифорния,75976178
http://www.wikidata.org/entity/Q219150,Константин: Повелитель тьмы,Лонг-Бич,75976178
http://www.wikidata.org/entity/Q219810,Добро пожаловать в Zомбилэнд,Джорджия,75590286
http://www.wikidata.org/entity/Q220735,Французский связной,Нью-Йорк,75000000
http://www.wikidata.org/entity/Q220735,Французский связной,Марсель,75000000
http://www.wikidata.org/entity/Q221090,Дитя человеческое,Лондон,70595464
http://www.wikidata.org/entity/Q221090,Дитя человеческое,Буэнос-Айрес,70595464
http://www.wikidata.org/entity/Q922006,Ведьмина гора,Лас-Вегас,67172594
http://www.wikidata.org/entity/Q922006,Ведьмина гора,Помона,67172594
http://www.wikidata.org/entity/Q928019,Убить Билла. Фильм 2,Лос-Анджелес,66208183
http://www.wikidata.org/entity/Q928019,Убить Билла. Фильм 2,Мексика,66208183
http://www.wikidata.org/entity/Q928019,Убить Билла. Фильм 2,Калифорния,66208183
http://www.wikidata.org/entity/Q928019,Убить Билла. Фильм 2,Пекин,66208183
http://www.wikidata.org/entity/Q936425,Долгая помолвка,Панмарш,70115868
http://www.wikidata.org/entity/Q936425,Долгая помолвка,Локронан,70115868
http://www.wikidata.org/entity/Q1047663,Слежка,Ванкувер,65700000
http://www.wikidata.org/entity/Q1049545,Битва титанов,Мальта,70000000
http://www.wikidata.org/entity/Q1049545,Битва титанов,Канарские острова,70000000
http://www.wikidata.org/entity/Q1049545,Битва титанов,Pinewood Studios,70000000
http://www.wikidata.org/entity/Q1127184,Всплеск,Нью-Йорк,69821334
http://www.wikidata.org/entity/Q1127184,Всплеск,Лос-Анджелес,69821334
http://www.wikidata.org/entity/Q1127184,Всплеск,Багамские Острова,69821334
http://www.wikidata.org/entity/Q1140257,Жанна д’Арк,Чехия,66976317
http://www.wikidata.org/entity/Q1140257,Жанна д’Арк,Замок Блуа,66976317
http://www.wikidata.org/entity/Q1140257,Жанна д’Арк,Аббатство Сент-Уэн,66976317
http://www.wikidata.org/entity/Q1141519,У холмов есть глаза,Марокко,70000000
http://www.wikidata.org/entity/Q1164740,Американец,Италия,67876281
http://www.wikidata.org/entity/Q1170818,Батарейки не прилагаются,Нью-Йорк,65088797
http://www.wikidata.org/entity/Q1340087,Скайлайн,Лос-Анджелес,68300000
http://www.wikidata.org/entity/Q1340087,Скайлайн,Калифорния,68300000
http://www.wikidata.org/entity/Q1356265,Корабль-призрак,Австралия,68349884
http://www.wikidata.org/entity/Q1356265,Корабль-призрак,Ванкувер,68349884
http://www.wikidata.org/entity/Q1516852,Нью-йоркское такси,Нью-Йорк,68895435
http://www.wikidata.org/entity/Q1516852,Нью-йоркское такси,Калифорния,68895435
http://www.wikidata.org/entity/Q1516852,Нью-йоркское такси,Аризона,68895435
http://www.wikidata.org/entity/Q1518589,Маппеты,Лос-Анджелес,65810475
http://www.wikidata.org/entity/Q1518589,Маппеты,Нью-Мексико,65810475
http://www.wikidata.org/entity/Q1583966,Суперпёс,Капитолий штата Род-Айленд,65270477
http://www.wikidata.org/entity/Q1932371,Приключения Майло и Отиса,Япония,67218690
http://www.wikidata.org/entity/Q3019722,Тревожный вызов,Лос-Анджелес,68572378
http://www.wikidata.org/entity/Q3429263,Блэйд,Россия,70087718
http://www.wikidata.org/entity/Q3429263,Блэйд,Торонто,70087718
http://www.wikidata.org/entity/Q3429263,Блэйд,Москва,70087718
http://www.wikidata.org/entity/Q3429263,Блэйд,Лонг-Бич,70087718
http://www.wikidata.org/entity/Q3429263,Блэйд,Ванкувер,70087718
http://www.wikidata.org/entity/Q15059358,Парни из Джерси,Лос-Анджелес,67669013
http://www.wikidata.org/entity/Q15079344,Посвящённый,ЮАР,66361761
http://www.wikidata.org/entity/Q15079344,Посвящённый,Юта,66361761
http://www.wikidata.org/entity/Q16242543,Век Адалин,Ванкувер,65663276
http://www.wikidata.org/entity/Q17893055,Супер Майк XXL,Флорида,66013057
http://www.wikidata.org/entity/Q17893055,Супер Майк XXL,Джорджия,66013057
http://www.wikidata.org/entity/Q17893055,Супер Майк XXL,Южная Каролина,66013057
http://www.wikidata.org/entity/Q18486021,Звёздные войны: Последние джедаи,Дубровник,64974039
http://www.wikidata.org/entity/Q18486021,Звёздные войны: Последние джедаи,Солончак Уюни,64974039
http://www.wikidata.org/entity/Q18486021,Звёздные войны: Последние джедаи,Скеллиг-Майкл,64974039
http://www.wikidata.org/entity/Q18486021,Звёздные войны: Последние джедаи,Pinewood Studios,64974039
http://www.wikidata.org/entity/Q18486021,Звёздные войны: Последние джедаи,Бонневилль,64974039
http://www.wikidata.org/entity/Q19865453,13 часов: Тайные солдаты Бенгази,Марокко,69411370
http://www.wikidata.org/entity/Q20977110,Звёздные войны: Скайуокер. Восход,Вади-Рам,66833338
http://www.wikidata.org/entity/Q21010856,По соображениям совести,Сидней,67209615
http://www.wikidata.org/entity/Q21010856,По соображениям совести,Disney Studios Australia,67209615
http://www.wikidata.org/entity/Q21010856,По соображениям совести,Centennial Park Cemetery,67209615
http://www.wikidata.org/entity/Q21527875,Лунный свет,Майами,65336603
http://www.wikidata.org/entity/Q22998395,Аквамен,Ньюфаундленд,67873522
http://www.wikidata.org/entity/Q22998395,Аквамен,Эрфуд,67873522
http://www.wikidata.org/entity/Q22998395,Аквамен,Саутпорт,67873522
http://www.wikidata.org/entity/Q22998395,Аквамен,Мерзуга,67873522
http://www.wikidata.org/entity/Q22998395,Аквамен,Амити,67873522
http://www.wikidata.org/entity/Q22998395,Аквамен,Мейн Бич,67873522
http://www.wikidata.org/entity/Q22998395,Аквамен,Village Roadshow Studios,67873522
http://www.wikidata.org/entity/Q22998395,Аквамен,Хэйстингс Пойнт,67873522
http://www.wikidata.org/entity/Q22998395,Аквамен,Керрамбин Бич,67873522
http://www.wikidata.org/entity/Q28657013,Чёрный Адам,Атланта,67004323
http://www.wikidata.org/entity/Q87126244,Варяг,Белфаст,68605207
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Япония,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Турция,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Лондон,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Стамбул,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Шанхай,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Госпиталь Святого Варфоломея,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Лондонская национальная галерея,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Хасима,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Pinewood Studios,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Ascot Racecourse,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Чаринг-Кросс (станция метро),1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Гленко,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Старый Королевский военно-морской колледж,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Cadogan Square,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,Hankley Common,1108561013
http://www.wikidata.org/entity/Q4941,007: Координаты «Скайфолл»,The Old Vic Tunnels,1108561013
http://www.wikidata.org/entity/Q6074,Звёздные войны: Пробуждение силы,Ирландия,2068223624
http://www.wikidata.org/entity/Q6074,Звёздные войны: Пробуждение силы,Исландия,2068223624
http://www.wikidata.org/entity/Q6074,Звёздные войны: Пробуждение силы,Объединённые Арабские Эмираты,2068223624
http://www.wikidata.org/entity/Q6074,Звёздные войны: Пробуждение силы,Беркшир,2068223624
http://www.wikidata.org/entity/Q6074,Звёздные войны: Пробуждение силы,Бакингемшир,2068223624
http://www.wikidata.org/entity/Q6074,Звёздные войны: Пробуждение силы,Керри,2068223624
http://www.wikidata.org/entity/Q6074,Звёздные войны: Пробуждение силы,Pinewood Studios,2068223624
http://www.wikidata.org/entity/Q44578,Титаник,Сан-Франциско,1850197130
http://www.wikidata.org/entity/Q44578,Титаник,Мексика,1850197130
http://www.wikidata.org/entity/Q44578,Титаник,Новая Шотландия,1850197130
http://www.wikidata.org/entity/Q44578,Титаник,Лонг-Бич,1850197130
http://www.wikidata.org/entity/Q44578,Титаник,Ванкувер,1850197130
http://www.wikidata.org/entity/Q44578,Титаник,Polsa Rosa Movie Ranch,1850197130
http://www.wikidata.org/entity/Q131074,Властелин колец: Возвращение короля,Новая Зеландия,1148226306
http://www.wikidata.org/entity/Q161087,Пираты Карибского моря: Сундук мертвеца,Багамские Острова,1066179725
http://www.wikidata.org/entity/Q161087,Пираты Карибского моря: Сундук мертвеца,Доминика,1066179725
http://www.wikidata.org/entity/Q161087,Пираты Карибского моря: Сундук мертвеца,Universal Pictures,1066179725
http://www.wikidata.org/entity/Q161087,Пираты Карибского моря: Сундук мертвеца,Палос-Вердес,1066179725
http://www.wikidata.org/entity/Q161087,Пираты Карибского моря: Сундук мертвеца,Сент-Винсент,1066179725
http://www.wikidata.org/entity/Q161087,Пираты Карибского моря: Сундук мертвеца,Морн-Труа-Питон,1066179725
http://www.wikidata.org/entity/Q161087,Пираты Карибского моря: Сундук мертвеца,Большой Багама,1066179725
http://www.wikidata.org/entity/Q161087,Пираты Карибского моря: Сундук мертвеца,Walt Disney Studios,1066179725
http://www.wikidata.org/entity/Q182218,Мстители,Нью-Йорк,1518812988
http://www.wikidata.org/entity/Q182218,Мстители,Лос-Анджелес,1518812988
http://www.wikidata.org/entity/Q182218,Мстители,Питтсбург,1518812988
http://www.wikidata.org/entity/Q182218,Мстители,Нью-Мексико,1518812988
http://www.wikidata.org/entity/Q182218,Мстители,Лонг-Айленд,1518812988
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Калифорния,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Гавайи,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Пуэрто-Рико,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Лонг-Бич,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Isla Palominos,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Кауаи,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Хэмптон-корт,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Сан-Педро,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Фахардо,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Pinewood Studios,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Сент-Айвс,1045713802
http://www.wikidata.org/entity/Q183555,Пираты Карибского моря: На странных берегах,Старый Королевский военно-морской колледж,1045713802
http://www.wikidata.org/entity/Q189330,Тёмный рыцарь: Возрождение легенды,Нью-Йорк,1081169825
http://www.wikidata.org/entity/Q189330,Тёмный рыцарь: Возрождение легенды,Лос-Анджелес,1081169825
http://www.wikidata.org/entity/Q189330,Тёмный рыцарь: Возрождение легенды,Лондон,1081169825
http://www.wikidata.org/entity/Q189330,Тёмный рыцарь: Возрождение легенды,Питтсбург,1081169825
http://www.wikidata.org/entity/Q189330,Тёмный рыцарь: Возрождение легенды,Нью-Джерси,1081169825
http://www.wikidata.org/entity/Q189330,Тёмный рыцарь: Возрождение легенды,Флоренция,1081169825
http://www.wikidata.org/entity/Q189330,Тёмный рыцарь: Возрождение легенды,Белладжо,1081169825
http://www.wikidata.org/entity/Q189330,Тёмный рыцарь: Возрождение легенды,Villa Serbelloni Rockefeller,1081169825
http://www.wikidata.org/entity/Q209538,Железный человек 3,Лос-Анджелес,1214811252
http://www.wikidata.org/entity/Q209538,Железный человек 3,Флорида,1214811252
http://www.wikidata.org/entity/Q209538,Железный человек 3,Пекин,1214811252
http://www.wikidata.org/entity/Q209538,Железный человек 3,Северная Каролина,1214811252
http://www.wikidata.org/entity/Q209538,Железный человек 3,Майами,1214811252
http://www.wikidata.org/entity/Q209538,Железный человек 3,Уилмингтон,1214811252
http://www.wikidata.org/entity/Q209538,Железный человек 3,EUE/Screen Gems,1214811252
http://www.wikidata.org/entity/Q232009,Гарри Поттер и Дары Смерти. Часть 2,Лондон,1341511219
http://www.wikidata.org/entity/Q232774,Трансформеры 3: Тёмная сторона Луны,Лос-Анджелес,1123794079
http://www.wikidata.org/entity/Q232774,Трансформеры 3: Тёмная сторона Луны,Россия,1123794079
http://www.wikidata.org/entity/Q232774,Трансформеры 3: Тёмная сторона Луны,Флорида,1123794079
http://www.wikidata.org/entity/Q232774,Трансформеры 3: Тёмная сторона Луны,Чикаго,1123794079
http://www.wikidata.org/entity/Q232774,Трансформеры 3: Тёмная сторона Луны,Гонконг,1123794079
http://www.wikidata.org/entity/Q232774,Трансформеры 3: Тёмная сторона Луны,Лонг-Бич,1123794079
http://www.wikidata.org/entity/Q283555,Talaash: The Answer Lies Within,Мумбаи,1729717500
http://www.wikidata.org/entity/Q706592,Кошка о девяти хвостах,Рим,2400000000
http://www.wikidata.org/entity/Q856059,Spring Snow,Рицурин,1270000000
http://www.wikidata.org/entity/Q856059,Spring Snow,Энсёдзи,1270000000
http://www.wikidata.org/entity/Q3512046,Мир юрского периода,Кауаи,1670400637
http://www.wikidata.org/entity/Q3512046,Мир юрского периода,Six Flags New Orleans,1670400637
